SQ_CANDIDATO,ANO_ELEICAO,SG_UF,DS_CARGO,NR_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,DT_NASCIMENTO,NR_IDADE_DATA_POSSE,DS_GENERO,DS_GRAU_INSTRUCAO,DS_ESTADO_CIVIL,DS_COR_RACA,DS_OCUPACAO,DS_SIT_TOT_TURNO,QT_VOTOS,VR_RECEITA,VR_BEM_CANDIDATO,VR_DESPESA_MAX_CAMPANHA
150001085469,2020,PB,PREFEITO,17,ZICO,PSL,10/09/1979,41,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO MUNICIPAL,NÃO ELEITO,537.0,2100.0,84395.95,123077.42
150000989441,2020,PB,PREFEITO,22,ANTONIO DE ABELIRIO,PL,25/08/1967,53,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),AMARELA,EMPRESÁRIO,NÃO ELEITO,1259.0,31207.35,153010.0,123077.42
150000837988,2020,PB,PREFEITO,22,HELHINHO SOUZA,PL,10/07/1983,37,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,AGRICULTOR,ELEITO,3185.0,32043.0,295273.83999999997,123077.42
150000948766,2020,PB,PREFEITO,10,NABOR WANDERLEY,REPUBLICANOS,14/09/1965,55,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,DEPUTADO,ELEITO,25377.0,546875.75,737221.4400000001,653372.9
150000798393,2020,PB,PREFEITO,45,CÉSAR MARQUES,PSDB,04/03/1967,53,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,COMERCIANTE,ELEITO,5788.0,37447.05,200000.0,123077.42
150000867588,2020,PB,PREFEITO,10,CLÁUDIA ,REPUBLICANOS,06/06/1974,46,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,CONTADOR,ELEITO,1172.0,52898.3,200000.0,123077.42
150000652887,2020,PB,PREFEITO,25,CAPITÃO ANTONIO,DEM,04/10/1980,40,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,POLICIAL MILITAR,NÃO ELEITO,10366.0,350000.0,758200.0,380184.95
150001273287,2020,PB,PREFEITO,11,QUINHA MOURA,PP,05/03/1962,58,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,EMPRESÁRIO,NÃO ELEITO,2878.0,75000.0,105000.0,123077.42
150000667705,2020,PB,PREFEITO,14,RICARDO MARTINS,PTB,02/05/1968,52,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,APOSENTADO (EXCETO SERVIDOR PÚBLICO),NÃO ELEITO,2460.0,23720.9,130500.0,123077.42
150001125280,2020,PB,PREFEITO,20,CLEONALDO,PSC,09/10/1968,52,MASCULINO,LÊ E ESCREVE,DIVORCIADO(A),BRANCA,VEREADOR,NÃO ELEITO,867.0,30000.0,60.0,123077.42
150000734996,2020,PB,PREFEITO,11,ZÉ JOÃO,PP,17/11/1952,68,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,2257.0,37132.0,290000.0,123077.42
150000776396,2020,PB,PREFEITO,40,MARQUINHOS CAMPOS,PSB,29/10/1980,40,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,COMERCIANTE,NÃO ELEITO,5036.0,286108.06,321080.0,484133.27
150001134699,2020,PB,PREFEITO,40,BETO GAGO,PSB,06/12/1967,53,MASCULINO,ENSINO MÉDIO COMPLETO,VIÚVO(A),BRANCA,SERVIDOR PÚBLICO ESTADUAL,#NULO#,,0.0,60000.0,123077.42
150001058068,2020,PB,PREFEITO,10,DRA JOELMA,REPUBLICANOS,06/05/1976,44,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,MÉDICO,NÃO ELEITO,4957.0,100000.0,120000.0,364348.5
150000959527,2020,PB,PREFEITO,12,ANDRÉ ALVES,PDT,26/03/1954,66,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,4494.0,145121.3,252994.74,188971
150001056199,2020,PB,PREFEITO,11,LUIZINHO,PP,04/09/1973,47,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,VEREADOR,NÃO ELEITO,10867.0,145703.8,882679.39,225948.14
150000638533,2020,PB,PREFEITO,12,WENCESLAU MARQUES,PDT,28/09/1964,56,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,AGRICULTOR,#NULO#,4677.0,,132000.0,123077.42
150000741830,2020,PB,PREFEITO,23,MURILIO NUNES,CIDADANIA,25/12/1974,46,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PREFEITO,NÃO ELEITO,5231.0,37038.380000000005,1111400.0,123077.42
150000860657,2020,PB,PREFEITO,15,MATHEUS BEZERRA,MDB,31/10/1990,30,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,ADVOGADO,ELEITO,7693.0,58050.0,298270.10000000003,123077.42
150000868064,2020,PB,PREFEITO,45,TOM MAROJA,PSDB,15/12/1958,62,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,COMERCIANTE,ELEITO,4241.0,70021.0,404775.39,123077.42
150000848290,2020,PB,PREFEITO,23,DEDÉ,CIDADANIA,20/12/1963,57,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ADVOGADO,ELEITO,2880.0,58623.0,201032.39,123077.42
150000869403,2020,PB,PREFEITO,45,ELIAS FREIRE,PSDB,26/05/1966,54,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SERVIDOR PÚBLICO FEDERAL,NÃO ELEITO,47.0,1567.5,476785.0,123077.42
150000877761,2020,PB,PREFEITO,51,MAZINHO MOTA,PATRIOTA,16/08/1984,36,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,57.0,,100000.0,258783.87
150000832078,2020,PB,PREFEITO,55,LUCIANO LUSTOSA,PSD,05/12/1982,38,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,VEREADOR,ELEITO,4143.0,46600.0,100000.0,123077.42
150000730124,2020,PB,PREFEITO,40,JACIEL VIEIRA,PSB,08/11/1961,59,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,AGRICULTOR,NÃO ELEITO,1389.0,35000.0,95000.0,123077.42
150000643117,2020,PB,PREFEITO,10,JOSE ROBERTO,REPUBLICANOS,31/03/1970,50,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,AGRICULTOR,NÃO ELEITO,1329.0,48033.0,216000.0,123077.42
150001110844,2020,PB,PREFEITO,13,EZEQUIEL DO PT E ETIN,PT,03/03/1976,44,MASCULINO,ENSINO MÉDIO INCOMPLETO,SOLTEIRO(A),PARDA,GARI OU LIXEIRO,NÃO ELEITO,25.0,5000.0,,123077.42
150000648004,2020,PB,PREFEITO,25,TONINHO,DEM,05/01/1980,40,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ADVOGADO,ELEITO,1288.0,28602.4,508327.67,123077.42
150000912321,2020,PB,PREFEITO,25,ZÉ LEITE,DEM,02/01/1943,77,MASCULINO,LÊ E ESCREVE,CASADO(A),BRANCA,PREFEITO,NÃO ELEITO,1658.0,35000.0,642754.53,123077.42
150001201874,2020,PB,PREFEITO,45,NILTON,PSDB,20/10/1963,57,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,ELEITO,2548.0,17115.35,27500.0,123077.42
150001196832,2020,PB,PREFEITO,14,ZÉ PAULO,PTB,16/08/1959,61,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,2188.0,68300.0,210000.0,364348.5
150000847425,2020,PB,PREFEITO,13,GARIBALDO CIRILO,PT,18/03/1984,36,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,BOMBEIRO MILITAR,NÃO ELEITO,353.0,16899.989999999998,322200.0,123077.42
150000825635,2020,PB,PREFEITO,25,DR AUGUSTO VALADARES,DEM,12/11/1981,39,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,ADVOGADO,ELEITO,1992.0,105000.0,1425035.82,123077.42
150000659800,2020,PB,PREFEITO,22,FELÍCIO QUEIROZ,PL,22/04/1987,33,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,ELEITO,1743.0,43053.8,300000.0,123077.42
150000670589,2020,PB,PREFEITO,17,BERG RIBEIRO,PSL,18/03/1981,39,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,COMERCIANTE,NÃO ELEITO,207.0,19200.0,35000.0,123077.42
150000694923,2020,PB,PREFEITO,90,TOTA,PROS,16/12/1955,65,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,VEREADOR,NÃO ELEITO,117.0,8111.07,,123077.42
150001187026,2020,PB,PREFEITO,45,GEORGE FARIAS,PSDB,14/11/1960,60,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,ELEITO,4437.0,90045.45,173772.0,123077.42
150001188943,2020,PB,PREFEITO,70,BEVILACQUA MATIAS,AVANTE,04/09/1959,61,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,#NULO#,,46000.0,143600.0,123077.42
150000735123,2020,PB,PREFEITO,10,TOM,REPUBLICANOS,14/10/1979,41,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,3556.0,90618.39,299194.16,123077.42
150000730651,2020,PB,PREFEITO,23,ALDO ANDRADE,CIDADANIA,12/12/1982,38,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,CONTADOR,ELEITO,1388.0,77936.35,256653.06,123077.42
150001198289,2020,PB,PREFEITO,11,TOTÓ RIBEIRO,PP,08/02/1964,56,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),BRANCA,AGRICULTOR,ELEITO,2379.0,58288.0,,123077.42
150000653004,2020,PB,PREFEITO,22,ANA MARIA,PL,15/12/1960,60,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,1478.0,30000.0,515524.73,123077.42
150000670304,2020,PB,PREFEITO,13,PAULINHO,PT,12/01/1992,28,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,AGRICULTOR,NÃO ELEITO,735.0,27800.0,235712.02,123077.42
150000910109,2020,PB,PREFEITO,23,ERASMO ROCHA,CIDADANIA,01/10/1961,59,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",NÃO ELEITO,1223.0,19793.2,281206.19,123077.42
150000795014,2020,PB,PREFEITO,23,NIVALDO,CIDADANIA,07/08/1965,55,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PROFESSOR DE ENSINO MÉDIO,ELEITO,3367.0,26910.0,1050000.0,123077.42
150000687861,2020,PB,PREFEITO,13,KLEITINHO,PT,20/07/1986,34,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,AGRICULTOR,NÃO ELEITO,304.0,21393.12,19000.0,123077.42
150000634562,2020,PB,PREFEITO,25,KAYSER ROCHA,DEM,05/11/1974,46,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ADVOGADO,ELEITO,10830.0,84708.4,343900.0,123077.42
150000741774,2020,PB,PREFEITO,10,ESAÚ,REPUBLICANOS,14/08/1982,38,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,ADVOGADO,ELEITO,2076.0,60596.04,170000.0,123077.42
150001194072,2020,PB,PREFEITO,45,SERGINHO,PSDB,30/05/1989,31,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),INDÍGENA,EMPRESÁRIO,NÃO ELEITO,2477.0,28029.08,80000.0,123077.42
150001190093,2020,PB,PREFEITO,23,LAVÔ,CIDADANIA,10/06/1969,51,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,MÉDICO,NÃO ELEITO,3163.0,5000.0,305000.0,123077.42
150000957844,2020,PB,PREFEITO,12,DEDÉ DE LIVACI,PDT,03/09/1969,51,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,POLICIAL MILITAR,#NULO#,,20000.0,110000.0,123077.42
150001044489,2020,PB,PREFEITO,25,JAIR DA FARMACIA,DEM,31/08/1981,39,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),PARDA,COMERCIANTE,NÃO ELEITO,2395.0,46380.25,40000.0,123077.42
150000666070,2020,PB,PREFEITO,11,LENINHA ROMÃO,PP,10/06/1968,52,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,ELEITO,5009.0,122371.55,444475.0,123077.42
150000839966,2020,PB,PREFEITO,18,GERLÂNIA,REDE,30/04/1979,41,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,PEDAGOGO,NÃO ELEITO,1338.0,27200.0,5000.0,123077.42
150000724329,2020,PB,PREFEITO,23,DR ATHAIDE,CIDADANIA,05/08/1985,35,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,2050.0,14160.0,60000.0,123077.42
150001157027,2020,PB,PREFEITO,11,JULIANO MATUTO,PP,22/12/1986,34,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,AGRICULTOR,ELEITO,1997.0,17417.0,1125000.0,123077.42
150000647451,2020,PB,PREFEITO,25,MAZINHO FORMIGA,DEM,15/10/1968,52,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,DIVORCIADO(A),BRANCA,AGRICULTOR,NÃO ELEITO,1105.0,26915.0,205000.0,123077.42
150001095984,2020,PB,PREFEITO,15,LUIS GAIVOTA,MDB,13/03/1962,58,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),BRANCA,MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS,NÃO ELEITO,10.0,10250.0,16936.0,123077.42
150001115564,2020,PB,PREFEITO,13,NETO DA BARRA,PT,27/05/1983,37,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,VEREADOR,NÃO ELEITO,327.0,67000.0,37500.0,123077.42
150000727100,2020,PB,PREFEITO,27,PAULO NOGUEIRA,DC,19/06/1955,65,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,JORNALISTA E REDATOR,NÃO ELEITO,195.0,380.0,150000.0,235920.4
150000644359,2020,PB,PREFEITO,14,CARLINHOS DE TIÃO,PTB,19/06/1968,52,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,ELEITO,14881.0,86873.0,3325297.51,228768.82
150000830275,2020,PB,PREFEITO,12,CHAGUINHA DE EDILSON,PDT,05/06/1958,62,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,5126.0,148000.0,,123077.42
150001079382,2020,PB,PREFEITO,23,VAN DO VIANA,CIDADANIA,29/04/1972,48,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,SOLTEIRO(A),PARDA,VEREADOR,NÃO ELEITO,2462.0,45591.32,31817.21,123077.42
150000904235,2020,PB,PREFEITO,55,DR JONI,PSD,05/08/1954,66,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,MÉDICO,ELEITO,4230.0,41206.45,678975.98,123077.42
150000765945,2020,PB,PREFEITO,55,NETO FEITOSA,PSD,15/08/1984,36,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,COMERCIANTE,NÃO ELEITO,2894.0,5034.75,,123077.42
150001246894,2020,PB,PREFEITO,11,MARCOS MARTINS,PP,02/08/1963,57,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,AGRICULTOR,NÃO ELEITO,5671.0,72491.5,1050000.0,123077.42
150001179741,2020,PB,PREFEITO,70,NADJA PALITOT,AVANTE,18/12/1957,63,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,PROFESSOR DE ENSINO SUPERIOR,NÃO ELEITO,385.0,28800.0,1254807.81,380184.95
150000733073,2020,PB,PREFEITO,23,PAULO BRAZ,CIDADANIA,25/01/1959,61,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,TÉCNICO EM AGRONOMIA E AGRIMENSURA,ELEITO,1968.0,15988.5,,123077.42
150001082551,2020,PB,PREFEITO,45,COLORAL,PSDB,03/03/1965,55,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),BRANCA,PREFEITO,ELEITO,3842.0,31400.0,,123077.42
150000925781,2020,PB,PREFEITO,45,DR LAURI,PSDB,09/05/1947,73,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,2801.0,0.0,960500.0,123077.42
150000727733,2020,PB,PREFEITO,10,TALITA LOPES,REPUBLICANOS,19/11/1984,36,FEMININO,SUPERIOR COMPLETO,CASADO(A),PRETA,ODONTÓLOGO,ELEITO,,104498.35,220000.0,123077.42
150000748078,2020,PB,PREFEITO,23,GILBERTO BEZERRA,CIDADANIA,18/12/1940,80,MASCULINO,ENSINO MÉDIO COMPLETO,VIÚVO(A),BRANCA,OUTROS,NÃO ELEITO,4648.0,0.0,300000.0,123077.42
150000756939,2020,PB,PREFEITO,15,CRISTINA DE ADRIANO,MDB,26/12/1980,40,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,VEREADOR,NÃO ELEITO,1460.0,30130.0,,123077.42
150001244574,2020,PB,PREFEITO,50,MARCOS PATRICIO,PSOL,15/05/1965,55,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SERVIDOR PÚBLICO ESTADUAL,NÃO ELEITO,2477.0,1800.0,1178000.0,235920.4
150001073466,2020,PB,PREFEITO,25,ROBERTO DA BATATA,DEM,20/02/1976,44,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,SOLTEIRO(A),PARDA,AGRICULTOR,NÃO ELEITO,432.0,20000.0,50000.0,123077.42
150000653117,2020,PB,PREFEITO,23,JOAO IDALINO,CIDADANIA,06/02/1953,67,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,PREFEITO,NÃO ELEITO,2404.0,20300.0,181030.0,123077.42
150001203148,2020,PB,PREFEITO,45,GABRIEL,PSDB,30/05/1968,52,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,OUTROS,NÃO ELEITO,184.0,20000.0,30000.0,477866.92
150000644277,2020,PB,PREFEITO,15,BUEGA,MDB,21/05/1955,65,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO ESTADUAL,NÃO ELEITO,20.0,15000.0,146000.0,123077.42
150000730954,2020,PB,PREFEITO,12,TARCISIO,PDT,11/10/1958,62,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,ADMINISTRADOR,ELEITO,4871.0,29100.0,,123077.42
150000647204,2020,PB,PREFEITO,50,NENEM DE ADAILTON,PSOL,22/03/1971,49,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,BOMBEIRO MILITAR,NÃO ELEITO,396.0,3012.0,1200000.0,123077.42
150000636936,2020,PB,PREFEITO,23,TIAGO CASTRO,CIDADANIA,15/08/1986,34,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,AGRICULTOR,ELEITO,3642.0,80750.0,61551.530000000006,123077.42
150001168522,2020,PB,PREFEITO,12,BONIFÁCIO TAVARES,PDT,08/07/1964,56,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,AGRICULTOR,NÃO ELEITO,124.0,20000.0,180000.0,169870.2
150000821135,2020,PB,PREFEITO,23,ANETE LOUREIRO,CIDADANIA,20/08/1951,69,FEMININO,SUPERIOR COMPLETO,VIÚVO(A),PARDA,APOSENTADO (EXCETO SERVIDOR PÚBLICO),ELEITO,1634.0,40500.0,105000.0,123077.42
150001098688,2020,PB,PREFEITO,11,SOUZINHA,PP,21/08/1959,61,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,3927.0,42259.65,28000.0,123077.42
150000636993,2020,PB,PREFEITO,13,OLIVÂNIO,PT,27/06/1980,40,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,6348.0,75567.0,145727.03,123077.42
150001171110,2020,PB,PREFEITO,14,ANTONIO NETO,PTB,23/12/1980,40,MASCULINO,ENSINO MÉDIO INCOMPLETO,DIVORCIADO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,45.0,4742.35,100000.0,123077.42
150000677202,2020,PB,PREFEITO,40,MANASSES DANTAS,PSB,30/12/1969,51,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,1936.0,34500.35,110000.0,123077.42
150001087689,2020,PB,PREFEITO,55,CHICO DA ABA,PSD,31/05/1970,50,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,VEREADOR,NÃO ELEITO,2197.0,21520.35,123600.0,123077.42
150000816530,2020,PB,PREFEITO,11,IRIS,PP,21/04/1983,37,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,CONTADOR,NÃO ELEITO,3202.0,99742.85,,123077.42
150000719200,2020,PB,PREFEITO,15,NILVAN FERREIRA,MDB,10/05/1973,47,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PRETA,LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA,NÃO ELEITO,223645.0,1808450.0,915000.0,1123357.13
150001025588,2020,PB,PREFEITO,17,PROFESSOR LUIZ,PSL,08/01/1982,38,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL,NÃO ELEITO,184.0,10187.0,,301932.72
150001039855,2020,PB,PREFEITO,23,JOSILDA LOPES,CIDADANIA,08/01/1958,62,FEMININO,SUPERIOR COMPLETO,SEPARADO(A) JUDICIALMENTE,BRANCA,VEREADOR,NÃO ELEITO,2080.0,43629.0,265000.0,123077.42
150000765373,2020,PB,PREFEITO,23,ALCIONE BELTRÃO,CIDADANIA,25/01/1954,66,FEMININO,SUPERIOR COMPLETO,VIÚVO(A),PARDA,APOSENTADO (EXCETO SERVIDOR PÚBLICO),NÃO ELEITO,4184.0,101148.34,908722.0499999999,123077.42
