SQ_CANDIDATO,ANO_ELEICAO,SG_UF,SG_UE,NOME_MUNICIPIO,DS_CARGO,NR_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,SG_PAST_PARTIDO,DT_NASCIMENTO,NR_IDADE_DATA_POSSE,DS_GENERO,DS_GRAU_INSTRUCAO,DS_ESTADO_CIVIL,DS_COR_RACA,DS_OCUPACAO,DS_SIT_TOT_TURNO,NM_CANDIDATO
150000849493,2020,PB,19801,CATURITÉ,PREFEITO,14,DANIELA,PTB,PSD,31/03/1984,36,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,ENFERMEIRO,NÃO ELEITO,DANIELA CABRAL DE MELO
150001003291,2020,PB,19216,AREIA,PREFEITO,14,DIOGO,PTB,PSDB,17/01/1953,67,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,ADVOGADO,NÃO ELEITO,JOSE DIOGO THEOTONIO
150000692062,2020,PB,22233,SOLEDADE,PREFEITO,17,DELEGADO DR DURVAL BARROS,PSL,PP,25/09/1953,67,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,POLICIAL CIVIL,NÃO ELEITO,DURVAL SANTOS DE BARROS
150000638701,2020,PB,21792,SÃO BENTO,PREFEITO,11,GALEGO SOUZA,PP,DEM,11/06/1962,58,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),BRANCA,DEPUTADO,NÃO ELEITO,JACI SEVERINO DE SOUZA
150000944466,2020,PB,19194,ARARUNA,PREFEITO,11,VITAL COSTA,PP,PP,24/12/1963,57,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,VITAL DA COSTA ARAUJO
150000922602,2020,PB,20818,MANAÍRA,PREFEITO,25,NEL,DEM,PMN,25/07/1963,57,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,SERVENTUÁRIO DE JUSTIÇA,NÃO ELEITO,MANOEL BEZERRA RABELO
150001187206,2020,PB,19399,BELÉM,PREFEITO,50,PINTO,PSOL,PMDB,23/04/1984,36,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,JARDINEIRO,NÃO ELEITO,CÍCERO MENDONÇA DA COSTA
150000638554,2020,PB,22357,TEIXEIRA,PREFEITO,12,WENCESLAU MARQUES,PDT,PMDB,28/09/1964,56,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,AGRICULTOR,ELEITO,WENCESLAU SOUZA MARQUES
150000760163,2020,PB,20516,JOÃO PESSOA,PREFEITO,51,WALLBER VIRGOLINO,PATRIOTA,PSD,15/10/1978,42,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,DEPUTADO,NÃO ELEITO,WALLBER VIRGOLINO DA SILVA FERREIRA
150000761803,2020,PB,19399,BELÉM,PREFEITO,23,RENATA,CIDADANIA,PMDB,14/02/1972,48,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,PREFEITO,NÃO ELEITO,RENATA CHRISTINNE FREITAS DE SOUZA LIMA BARBOSA
150000674864,2020,PB,20737,LUCENA,PREFEITO,25,ALEX MONTEIRO,DEM,PSB,12/03/1981,39,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,COMERCIANTE,NÃO ELEITO,ALEX MENDONÇA CAMELO
150000919165,2020,PB,20273,GUARABIRA,PREFEITO,45,MARCUS DIOGO,PSDB,PSDB,18/11/1964,56,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,MARCUS DIOGO DE LIMA
150000719674,2020,PB,20516,JOÃO PESSOA,PREFEITO,77,JOÃO ALMEIDA,SOLIDARIEDADE,PSD,06/11/1974,46,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO FEDERAL,NÃO ELEITO,JOÃO ALMEIDA DE CARVALHO JUNIOR
150000817670,2020,PB,20516,JOÃO PESSOA,PREFEITO,16,RAMA DANTAS,PSTU,PSD,26/02/1970,50,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),PRETA,PROFESSOR DE ENSINO FUNDAMENTAL,NÃO ELEITO,SEVERINA DOS RAMOS SILVA DANTAS
150000637809,2020,PB,22357,TEIXEIRA,PREFEITO,70,ANDRIN JUSTINO,AVANTE,PMDB,19/06/1977,43,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,DIVORCIADO(A),PRETA,EMPRESÁRIO,NÃO ELEITO,JOSEANDRO LIMA DA SILVA
150000975671,2020,PB,19330,BARRA DE SANTA ROSA,PREFEITO,25,NETO,DEM,DEM,09/01/1984,36,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,JOVINO PEREIRA NEPOMUCENO NETO
150001081744,2020,PB,19836,CARRAPATEIRA,PREFEITO,43,ANALICE GALDINO,PV,PR,21/11/1979,41,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,ENFERMEIRO,NÃO ELEITO,ANALICE GALDINO
150000652912,2020,PB,19577,BREJO DO CRUZ,PREFEITO,22,BARÃO,PL,PR,14/09/1967,53,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,PREFEITO,NÃO ELEITO,FRANCISCO DUTRA SOBRINHO
150001265493,2020,PB,20516,JOÃO PESSOA,PREFEITO,50,ITALO GUEDES,PSOL,PSD,19/08/1992,28,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,PSICÓLOGO,NÃO ELEITO,ITALO DE OLIVEIRA GUEDES
150000924295,2020,PB,20370,INGÁ,PREFEITO,11,EDILSON RODRIGUES,PP,PSD,15/07/1975,45,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),PARDA,COMERCIANTE,NÃO ELEITO,EDILSON RODRIGUES DA SILVA
150000936438,2020,PB,19933,CONDE,PREFEITO,40,MARCIA LUCENA,PSB,PSB,04/07/1963,57,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,NÃO ELEITO,MARCIA DE FIGUEIREDO LUCENA LIRA
150000979942,2020,PB,21270,PIANCÓ,PREFEITO,17,MARINÊS DE BEM TOMAZ,PSL,PSD,22/01/1968,52,FEMININO,SUPERIOR COMPLETO,VIÚVO(A),BRANCA,OUTROS,NÃO ELEITO,MARINES DE PAULA DA SILVA NICOLAU
150001172358,2020,PB,20516,JOÃO PESSOA,PREFEITO,29,CAMILO DUARTE,PCO,PSD,31/03/1983,37,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ADMINISTRADOR,NÃO ELEITO,CAMILO SOBREIRA DUARTE FILHO
150000786588,2020,PB,20737,LUCENA,PREFEITO,77,LEO BANDEIRA,SOLIDARIEDADE,PSB,10/05/1974,46,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO FEDERAL,ELEITO,LEOMAX DA COSTA BANDEIRA
150000742932,2020,PB,21555,REMÍGIO,PREFEITO,11,CLAUDIO REGIS,PP,PSB,10/06/1966,54,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,LUIS CLAUDIO REGIS MARINHO
150000815641,2020,PB,20052,CUITEGI,PREFEITO,45,GERALDO SERAFIM,PSDB,PSB,21/01/1961,59,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,ELEITO,GERALDO ALVES SERAFIM
150001197442,2020,PB,22110,SERRA BRANCA,PREFEITO,13,ZIZO,PT,PDT,16/11/1964,56,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,PROFESSOR DE ENSINO MÉDIO,NÃO ELEITO,LUIZ JOSÉ MAMEDE DE LIMA
150001007148,2020,PB,19348,ZABELÊ,PREFEITO,15,DR FELLIPE BEZERRA,MDB,PSDB,28/10/1990,30,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,MÉDICO,NÃO ELEITO,MARCIO FELLIPE BEZERRA NEVES
150000721095,2020,PB,19160,LOGRADOURO,PREFEITO,45,MARINALDO CRUZ,PSDB,PSB,21/03/1973,47,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),BRANCA,AGENTE ADMINISTRATIVO,ELEITO,JOSE MARINALDO DA CRUZ
150000670481,2020,PB,19020,SOBRADO,PREFEITO,23,LÉO,CIDADANIA,PSB,02/04/1977,43,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,AGRICULTOR,ELEITO,OLINALDO MARTINS DA SILVA
150001171979,2020,PB,19917,CONDADO,PREFEITO,25,CRISTIANO,DEM,PR,03/07/1973,47,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,CRISTIANO DE SOUSA COSTA
150000654781,2020,PB,19518,BOQUEIRÃO,PREFEITO,45,EDILSON DO TOMATE,PSDB,PSD,02/06/1977,43,MASCULINO,LÊ E ESCREVE,CASADO(A),PARDA,AGRICULTOR,NÃO ELEITO,EDILSON RODRIGUES BARBOSA
150001228822,2020,PB,21490,PUXINANÃ,PREFEITO,25,ADRIANO CAVALCANTI,DEM,PRB,03/02/1984,36,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,OUTROS,NÃO ELEITO,ADRIANO ALBUQUERQUE CAVALCANTI
150000727056,2020,PB,20877,MATARACA,PREFEITO,22,IZAIAS BESSA,PL,PTB,04/05/1956,64,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,PRODUTOR AGROPECUÁRIO,NÃO ELEITO,ANTONIO IZAIAS BESSA FILHO
150001093924,2020,PB,19607,CASSERENGUE,PREFEITO,22,DINDA,PL,PSDB,12/02/1959,61,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),BRANCA,PREFEITO,#NULO#,GENIVAL BENTO DA SILVA
150000774536,2020,PB,19810,CAMPINA GRANDE,PREFEITO,55,BRUNO CUNHA LIMA,PSD,PSDB,17/11/1990,30,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,EMPRESÁRIO,ELEITO,BRUNO CUNHA LIMA BRANCO
150000729222,2020,PB,20079,CURRAL VELHO,PREFEITO,70,SAMUEL,AVANTE,PSDB,15/12/1989,31,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,OUTROS,ELEITO,TÁCIO SAMUEL BARBOSA DINIZ
150001167863,2020,PB,22055,SÃO SEBASTIÃO DO UMBUZEIRO,PREFEITO,25,ADRIANO WOLFF,DEM,DEM,29/04/1972,48,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,PREFEITO,ELEITO,ADRIANO JERÔNIMO WOLFF
150000855946,2020,PB,22330,TAVARES,PREFEITO,15,LUIZ PEREIRA,MDB,PMDB,09/11/1964,56,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,AGRICULTOR,NÃO ELEITO,LUIZ PEREIRA DE SOUSA
150000762015,2020,PB,19313,BANANEIRAS,PREFEITO,25,GUGA ARAGÃO,DEM,PSB,23/08/1985,35,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,ADVOGADO,NÃO ELEITO,AUGUSTO CARLOS BEZERRA DE ARAGÃO FILHO
150001185013,2020,PB,19933,CONDE,PREFEITO,11,DONA LURDES,PP,PSB,02/03/1951,69,FEMININO,SUPERIOR INCOMPLETO,CASADO(A),PARDA,OUTROS,NÃO ELEITO,MARIA DE LOURDES RIBEIRO DA SILVA
150000837948,2020,PB,19062,CAPIM,PREFEITO,23,VALÉRIA LIMA,CIDADANIA,PSDB,30/03/1957,63,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO FEDERAL,NÃO ELEITO,VALÉRIA CRISTINA PEDROZA DA CUNHA LIMA
150000766323,2020,PB,19780,BARRA DE SANTANA,PREFEITO,23,VITALZINHO,CIDADANIA,PSD,04/06/1958,62,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,SERVIDOR PÚBLICO FEDERAL,NÃO ELEITO,VITAL FARIAS DE ARRUDA FILHO
150000732997,2020,PB,21679,SANTA HELENA,PREFEITO,22,CORRINHA,PL,PSD,17/10/1972,48,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PROFESSOR DE ENSINO SUPERIOR,NÃO ELEITO,MARIA DO SOCORRO FELIX ROLIM
150001071788,2020,PB,19950,CONGO,PREFEITO,12,JUNIOR QUIRINO,PDT,PDT,14/09/1975,45,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,NÃO ELEITO,JOAQUIM QUIRINO DA SILVA JUNIOR
150000759053,2020,PB,21210,PEDRA BRANCA,PREFEITO,12,NETO TEOTÔNIO,PDT,PR,03/07/1964,56,MASCULINO,ENSINO MÉDIO INCOMPLETO,CASADO(A),PARDA,AGRICULTOR,NÃO ELEITO,FRANCISCO TEOTÔNIO SOBRINHO
150000858825,2020,PB,21938,SÃO JOSÉ DO BONFIM,PREFEITO,45,VAVÁ,PSDB,PMDB,28/10/1964,56,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,WAGNER MARQUES DANTAS
150000691880,2020,PB,20117,VISTA SERRANA,PREFEITO,15,SERGIO DE LEVI,MDB,PMDB,28/05/1974,46,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,SOLTEIRO(A),PARDA,PREFEITO,ELEITO,SÉRGIO GARCIA DA NÓBREGA
150001078046,2020,PB,20931,MONTE HOREBE,PREFEITO,23,DEUSIMAR PESSOA,CIDADANIA,PMDB,07/07/1972,48,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SERVIDOR PÚBLICO MUNICIPAL,NÃO ELEITO,DEUSIMAR SOARES DE ABREU
150001199043,2020,PB,22330,TAVARES,PREFEITO,10,CÔCO DE ODÁLIO,REPUBLICANOS,PMDB,18/10/1973,47,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,EMPRESÁRIO,ELEITO,GENILDO JOSÉ DA SILVA
150001094430,2020,PB,19615,CAAPORÃ,PREFEITO,15,DR. JOÃO,MDB,PDT,05/09/1949,71,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,MÉDICO,#NULO#,JOÃO BATISTA SOARES
150001195343,2020,PB,19364,CACIMBAS,PREFEITO,13,EDILSON SILVA,PT,PSB,21/11/1978,42,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,SERVIDOR PÚBLICO MUNICIPAL,NÃO ELEITO,EDILSON SILVA NASCIMENTO
150000871848,2020,PB,21679,SANTA HELENA,PREFEITO,23,JOÃO CLEBER,CIDADANIA,PSD,29/12/1975,45,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PROFESSOR DE ENSINO FUNDAMENTAL,ELEITO,JOAO CLEBER FERREIRA LIMA
150001092703,2020,PB,19771,CALDAS BRANDÃO,PREFEITO,23,DANIELLA MARTINS,CIDADANIA,PMDB,09/07/1983,37,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,VEREADOR,NÃO ELEITO,DANIELLA CRISTINA MARTINS
150001084966,2020,PB,19402,SÃO BENTINHO,PREFEITO,22,CAPITÃO ANDERSON,PL,PSB,31/07/1959,61,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,MILITAR REFORMADO,NÃO ELEITO,ANDERSON JOCAS DOMINGOS
150001172016,2020,PB,20516,JOÃO PESSOA,PREFEITO,18,CARLOS MONTEIRO,REDE,PSD,12/08/1972,48,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ADVOGADO,NÃO ELEITO,CARLOS ANTÔNIO ARAÚJO MONTEIRO
150000860706,2020,PB,20753,MÃE D'ÁGUA,PREFEITO,15,ADAILTO BARROS,MDB,PMDB,20/04/1962,58,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,DIVORCIADO(A),PARDA,AGRICULTOR,NÃO ELEITO,ADAILTO BARROS DE SOUZA
150000730804,2020,PB,19640,POÇO DANTAS,PREFEITO,77,ZÉ ALMEIDA,SOLIDARIEDADE,PTB,03/05/1952,68,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,JOSE ALMEIDA CASTRO
150001021436,2020,PB,19810,CAMPINA GRANDE,PREFEITO,50,OLÍMPIO ROCHA,PSOL,PSDB,28/09/1985,35,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ADVOGADO,NÃO ELEITO,OLÍMPIO DE MORAES ROCHA
150000656476,2020,PB,21458,PRATA,PREFEITO,23,GENIVALDO TEMBÓRIO,CIDADANIA,PMDB,18/05/1985,35,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,AGRICULTOR,ELEITO,GENIVALDO FERNANDES DA SILVA
150000671756,2020,PB,19291,BAÍA DA TRAIÇÃO,PREFEITO,25,SERGINHO LIMA,DEM,PTB,03/07/1981,39,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,EUCLIDES SERGIO COSTA DE LIMA JUNIOR
150000859282,2020,PB,20990,NATUBA,PREFEITO,23,JANETE SANTOS,CIDADANIA,PMDB,03/07/1971,49,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,PROFESSOR DE ENSINO MÉDIO,NÃO ELEITO,JANETE SANTOS SOUSA DA SILVA
150001271566,2020,PB,20699,LASTRO,PREFEITO,70,DR LINCON,AVANTE,PSDB,03/11/1979,41,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,ADVOGADO,NÃO ELEITO,LINCON BEZERRA DE ABRANTES
150001171910,2020,PB,20010,CUBATI,PREFEITO,11,NALDO VIEIRA,PP,PSB,06/06/1961,59,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,OUTROS,NÃO ELEITO,JOSINALDO VIEIRA DA COSTA
150000769280,2020,PB,19909,AREIA DE BARAÚNAS,PREFEITO,40,ANTÔNIO MINERAL,PSB,DEM,12/03/1966,54,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,ADMINISTRADOR,NÃO ELEITO,ANTÔNIO PEREIRA NETO
150000818196,2020,PB,19372,BAYEUX,PREFEITO,12,LUCIENE GOMES,PDT,PTN,11/04/1984,36,FEMININO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,LUCIENE ANDRADE GOMES MARTINHO
150001214574,2020,PB,22411,UMBUZEIRO,PREFEITO,50,JOÃO DA SAÚDE,PSOL,PSB,19/11/1981,39,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,OUTROS,NÃO ELEITO,JOÃO IZAEL BARBOSA
150000790709,2020,PB,20370,INGÁ,PREFEITO,12,ROBERIO BURITY,PDT,PSD,20/10/1963,57,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,#NULO#,ROBÉRIO LOPES BUTITY
150000635302,2020,PB,20257,FREI MARTINHO,PREFEITO,15,ROMMEL MOURA,MDB,PSB,01/10/1977,43,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,ADVOGADO,NÃO ELEITO,ROMMEL MARQUES MOURA
150000654415,2020,PB,21997,SÃO MAMEDE,PREFEITO,25,DR JEFFERSON,DEM,DEM,22/09/1985,35,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,UMBERTO JEFFERSON DE MORAIS LIMA
150000825869,2020,PB,21890,SÃO JOSÉ DE ESPINHARAS,PREFEITO,10,PAULO MACHANTE,REPUBLICANOS,PSB,29/06/1962,58,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,AGRICULTOR,NÃO ELEITO,PAULO MEDEIROS DE ARAÚJO
150000680083,2020,PB,19550,BORBOREMA,PREFEITO,15,RUBINHO,MDB,PTB,22/03/1985,35,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,EMPRESÁRIO,NÃO ELEITO,RUBENS NELSON LEITE CARDOSO DOS SANTOS
150000848016,2020,PB,20478,JACARAÚ,PREFEITO,43,AQUINO,PV,PMDB,25/09/1980,40,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,COMERCIANTE,NÃO ELEITO,TIEPOLO DE AQUINO BEZERRA
150000892698,2020,PB,21318,PILAR,PREFEITO,23,BENICIO NETO,CIDADANIA,PSB,24/08/1989,31,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,PREFEITO,ELEITO,JOSÉ BENICÍO DE ARAÚJO NETO
150000743765,2020,PB,19828,RIACHO DE SANTO ANTÔNIO,PREFEITO,90,GILSON,PROS,PTB,08/01/1975,45,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO MUNICIPAL,ELEITO,GILSON GONÇALVES DE LIMA
150001183878,2020,PB,19666,SANTARÉM,PREFEITO,17,WELLITON CARLOS,PSL,PTB,12/03/1986,34,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,PEDAGOGO,NÃO ELEITO,WELLITON CARLOS ALENCAR DE SOUZA
150000731921,2020,PB,21750,SANTA RITA,PREFEITO,25,VANDA DE OLAVO,DEM,PSDB,20/05/1967,53,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,VEREADOR,NÃO ELEITO,VANDA DE VASCONCELOS OLIVEIRA
150000782202,2020,PB,20672,LAGOA SECA,PREFEITO,45,FÁBIO RAMALHO,PSDB,PSDB,16/01/1981,39,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PARDA,COMERCIANTE,ELEITO,FÁBIO RAMALHO DA SILVA
150000909945,2020,PB,19216,AREIA,PREFEITO,12,APARECIDA,PDT,PSDB,20/05/1977,43,FEMININO,SUPERIOR INCOMPLETO,SOLTEIRO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,ANNA APARECIDA PERAZZO GOMES
150000653034,2020,PB,20990,NATUBA,PREFEITO,20,AMIGO DI,PSC,PMDB,29/01/1974,46,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,SERVIDOR PÚBLICO MUNICIPAL,NÃO ELEITO,ANTONIO FRANCO DA SILVA
150001047077,2020,PB,19267,SANTO ANDRÉ,PREFEITO,12,PEDRO DE NEGUINHO,PDT,PDT,29/06/1982,38,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,VEREADOR,NÃO ELEITO,PEDRO EDSON CORREIA ARAUJO
150001201634,2020,PB,20354,IMACULADA,PREFEITO,23,FIA DE TIU,CIDADANIA,PSD,04/01/1969,51,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PROFESSOR DE ENSINO MÉDIO,NÃO ELEITO,APARECIDA CAETANO DE BRITO NUNES
150000735433,2020,PB,20230,FAGUNDES,PREFEITO,15,MAGNA,MDB,PMDB,14/05/1960,60,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,PREFEITO,ELEITO,MAGNA MADALENA BRASIL RISUCCI
150001085469,2020,PB,21393,PITIMBU,PREFEITO,17,ZICO,PSL,PSD,10/09/1979,41,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO MUNICIPAL,NÃO ELEITO,OZIMAR RODRIGUES DOS SANTOS
150000989441,2020,PB,19488,MATO GROSSO,PREFEITO,22,ANTONIO DE ABELIRIO,PL,PMDB,25/08/1967,53,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),AMARELA,EMPRESÁRIO,NÃO ELEITO,ANTONIO DA SILVA NETO
150000837988,2020,PB,19089,CUITÉ DE MAMANGUAPE,PREFEITO,22,HELHINHO SOUZA,PL,PSC,10/07/1983,37,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,AGRICULTOR,ELEITO,HÉLIO SEVERINO DE SOUZA
150000948766,2020,PB,21172,PATOS,PREFEITO,10,NABOR WANDERLEY,REPUBLICANOS,PSDB,14/09/1965,55,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,DEPUTADO,ELEITO,NABOR WANDERLEY DA NÓBREGA FILHO
150000798393,2020,PB,19259,AROEIRAS,PREFEITO,45,CÉSAR MARQUES,PSDB,PSDB,04/03/1967,53,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,COMERCIANTE,ELEITO,DOMINGOS MARQUES BARBOSA FILHO
150000867588,2020,PB,21539,QUIXABA,PREFEITO,10,CLÁUDIA ,REPUBLICANOS,PMDB,06/06/1974,46,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,CONTADOR,ELEITO,CLÁUDIA MACÁRIO LOPES
150000652887,2020,PB,19372,BAYEUX,PREFEITO,25,CAPITÃO ANTONIO,DEM,PTN,04/10/1980,40,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,POLICIAL MILITAR,NÃO ELEITO,ANTONIO DE SOUZA SANTOS FILHO
150001273287,2020,PB,19674,CACHOEIRA DOS ÍNDIOS,PREFEITO,11,QUINHA MOURA,PP,PSB,05/03/1962,58,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,EMPRESÁRIO,NÃO ELEITO,FRANCISCA MARIA DE MOURA SOUSA
150000667705,2020,PB,20230,FAGUNDES,PREFEITO,14,RICARDO MARTINS,PTB,PMDB,02/05/1968,52,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,APOSENTADO (EXCETO SERVIDOR PÚBLICO),NÃO ELEITO,JOSE RICARDO MARTINS DOS SANTOS
150001125280,2020,PB,20079,CURRAL VELHO,PREFEITO,20,CLEONALDO,PSC,PSDB,09/10/1968,52,MASCULINO,LÊ E ESCREVE,DIVORCIADO(A),BRANCA,VEREADOR,NÃO ELEITO,CLEONALDO LEITE DE GOIS
150000734996,2020,PB,19801,CATURITÉ,PREFEITO,11,ZÉ JOÃO,PP,PSD,17/11/1952,68,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,JOSÉ GERVAZIO DA CRUZ
150000776396,2020,PB,19755,CAJAZEIRAS,PREFEITO,40,MARQUINHOS CAMPOS,PSB,PP,29/10/1980,40,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,COMERCIANTE,NÃO ELEITO,ANTONIO MARCOS VIEIRA CAMPOS
150001134699,2020,PB,19828,RIACHO DE SANTO ANTÔNIO,PREFEITO,40,BETO GAGO,PSB,PTB,06/12/1967,53,MASCULINO,ENSINO MÉDIO COMPLETO,VIÚVO(A),BRANCA,SERVIDOR PÚBLICO ESTADUAL,#NULO#,JOSE ROBERTO DE LIMA
150001058068,2020,PB,21750,SANTA RITA,PREFEITO,10,DRA JOELMA,REPUBLICANOS,PSDB,06/05/1976,44,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,MÉDICO,NÃO ELEITO,JOELMA PEDRO DA SILVA
150000959527,2020,PB,21555,REMÍGIO,PREFEITO,12,ANDRÉ ALVES,PDT,PSB,26/03/1954,66,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,FRANCISCO ANDRÉ ALVES
150001056199,2020,PB,22071,SAPÉ,PREFEITO,11,LUIZINHO,PP,PSB,04/09/1973,47,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,VEREADOR,NÃO ELEITO,LUIZ RIBEIRO LIMEIRA NETO
