SQ_CANDIDATO,ANO_ELEICAO,SG_UF,SG_UE,NOME_MUNICIPIO,DS_CARGO,NR_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,DT_NASCIMENTO,NR_IDADE_DATA_POSSE,DS_GENERO,DS_GRAU_INSTRUCAO,DS_ESTADO_CIVIL,DS_COR_RACA,DS_OCUPACAO,DS_SIT_TOT_TURNO,QT_VOTOS,VR_RECEITA,VR_BEM_CANDIDATO,VR_DESPESA_MAX_CAMPANHA,NM_CANDIDATO
150000924487,2020,PB,20311,GURJÃO,PREFEITO,10,ZÉ ELIAS,REPUBLICANOS,24/10/1966,54,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PROFESSOR DE ENSINO MÉDIO,ELEITO,1647.0,49273.0,58800.0,123077.42,JOSÉ ELIAS BORGES BATISTA
150001074484,2020,PB,22233,SOLEDADE,PREFEITO,10,IVANILSON GOUVEIA,REPUBLICANOS,10/11/1972,48,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,BIÓLOGO,NÃO ELEITO,3401.0,57623.0,250000.0,123077.42,JOSÉ IVANILSON BARROS GOUVEIA
150000803142,2020,PB,19844,APARECIDA,PREFEITO,22,JOÃO NETO,PL,09/04/1978,42,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,AGRICULTOR,ELEITO,3356.0,60721.35,55000.0,123077.42,JOÃO RABELO DE SÁ NETO
150001073290,2020,PB,21776,SANTA TERESINHA,PREFEITO,10,ARIMATÉIA,REPUBLICANOS,16/05/1954,66,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,EMPRESÁRIO,ELEITO,2353.0,81500.0,2860000.0,123077.42,JOSÉ DE ARIMATÉIA NUNES CAMBOIM
150000654187,2020,PB,19658,CABEDELO,PREFEITO,12,DR ANDRÉ,PDT,28/02/1973,47,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,MÉDICO,NÃO ELEITO,3153.0,45100.0,0.01,235920.4,ANDRÉ LUIZ BARBOSA BEZERRA DE LIMA
150000833577,2020,PB,21091,OLHO D'ÁGUA,PREFEITO,23,DR CHICO,CIDADANIA,06/09/1946,74,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,MÉDICO,#NULO#,2659.0,0.0,,123077.42,FRANCISCO DE ASSIS CARVALHO
150001024947,2020,PB,21172,PATOS,PREFEITO,13,LENILDO MORAIS,PT,13/11/1963,57,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PRETA,TÉCNICO EM AGRONOMIA E AGRIMENSURA,NÃO ELEITO,2884.0,325594.39,215000.0,653372.9,LENILDO DIAS DE MORAIS
150000649052,2020,PB,19461,MARIZÓPOLIS,PREFEITO,45,LUQUINHA DO BRASIL,PSDB,12/12/1980,40,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ARQUITETO,ELEITO,2747.0,48000.0,308300.0,123077.42,LUCAS GONÇALVES BRAGA
150001122194,2020,PB,19810,CAMPINA GRANDE,PREFEITO,51,EDMAR OLIVEIRA,PATRIOTA,26/09/1978,42,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,EMPRESÁRIO,NÃO ELEITO,102.0,0.0,,3981974.79,EDMAR DO NASCIMENTO OLIVEIRA
150000718831,2020,PB,22195,SERRARIA,PREFEITO,55,PETRÔNIO,PSD,24/02/1980,40,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,2140.0,65000.0,35000.0,123077.42,PETRÔNIO DE FREITAS SILVA
150000727711,2020,PB,20133,DIAMANTE,PREFEITO,19,HERMES MANGUEIRA,PODE,10/09/1974,46,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PROFESSOR DE ENSINO SUPERIOR,ELEITO,2203.0,37014.0,72000.0,123077.42,HERMES MANGUEIRA DINIZ FILHO
150000730425,2020,PB,21750,SANTA RITA,PREFEITO,20,QUINTO FILHO DE MARCUS ODILON,PSC,25/07/1967,53,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,ADMINISTRADOR,NÃO ELEITO,13875.0,306169.2,400111.17,364348.5,FLAVIANO QUINTO RIBEIRO COUTINHO
150001066475,2020,PB,20672,LAGOA SECA,PREFEITO,23,DIEGO DO VELEIRO,CIDADANIA,22/01/1989,31,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),NÃO INFORMADO,COMERCIANTE,NÃO ELEITO,2410.0,11620.0,4000.0,123077.42,MAYKON DIEGO RIBEIRO DE MELO
150001028454,2020,PB,19097,ALAGOINHA,PREFEITO,45,MARIA DE ZE ROBERTO,PSDB,07/02/1968,52,FEMININO,SUPERIOR INCOMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,5031.0,123274.0,115000.0,123077.42,MARIA RODRIGUES DE ALMEIDA FARIAS
150000656987,2020,PB,20613,JURU,PREFEITO,23,SOLANGE,CIDADANIA,15/09/1969,51,FEMININO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,VEREADOR,ELEITO,3429.0,87743.78,270444.57,123077.42,SOLANGE MARIA FÉLIX BARBOSA
150001085457,2020,PB,19119,ALHANDRA,PREFEITO,15,MARCELO RODRIGUES,MDB,12/07/1970,50,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,EMPRESÁRIO,ELEITO,7707.0,72535.9,410000.0,197393.92,MARCELO RODRIGUES DA COSTA
150000667754,2020,PB,20230,FAGUNDES,PREFEITO,23,ZÉ PEDRO,CIDADANIA,18/08/1968,52,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,AGRICULTOR,NÃO ELEITO,2270.0,24788.0,39000.0,123077.42,JOSÉ PEDRO DA SILVA
150001064141,2020,PB,22217,SOLÂNEA,PREFEITO,77,JUNIOR VIANA,SOLIDARIEDADE,05/11/1966,54,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO ESTADUAL,NÃO ELEITO,43.0,5700.0,,123077.42,JOSE ARLINDO ALVES JUNIOR
150001247502,2020,PB,19496,BONITO DE SANTA FÉ,PREFEITO,25,WANDERSON FURTADO,DEM,09/11/1984,36,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,AGENTE ADMINISTRATIVO,NÃO ELEITO,4.0,5980.0,114000.0,123077.42,WANDERSON RAMALHO LACERDA
150001074173,2020,PB,20419,ITAPORANGA,PREFEITO,23,PAULINHO DE ZIÉ,CIDADANIA,12/02/1976,44,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,2072.0,20540.0,11976.0,123077.42,PAULO ROBSON PINTO DA SILVA
150000749521,2020,PB,19429,SÃO DOMINGOS DE POMBAL,PREFEITO,23,LEONARDO,CIDADANIA,17/04/1981,39,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,BANCÁRIO E ECONOMIÁRIO,NÃO ELEITO,1329.0,16120.0,88257.12,123077.42,LEONARDO ALVES DA NÓBREGA
150001061243,2020,PB,22071,SAPÉ,PREFEITO,13,PROFESSOR MIGUEL ,PT,25/04/1978,42,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,PROFESSOR DE ENSINO FUNDAMENTAL,NÃO ELEITO,543.0,32000.0,44000.0,225948.14,EDIVALDO MIGUEL ALVES
150001025702,2020,PB,19852,CATINGUEIRA,PREFEITO,25,SUÉLIO,DEM,20/09/1976,44,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,ELEITO,2248.0,69820.0,1150000.0,123077.42,SUELIO FELIX DE ALENCAR
150000729173,2020,PB,21059,NOVA OLINDA,PREFEITO,23,DEUSELEITE,CIDADANIA,26/03/1961,59,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,APOSENTADO (EXCETO SERVIDOR PÚBLICO),NÃO ELEITO,1853.0,32780.0,228794.96,123077.42,MANOEL VIRGOLINO DE ARAUJO
150001235680,2020,PB,22250,SOUSA,PREFEITO,28,VALDECI FILHO,PRTB,30/01/1971,49,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PRETA,ADVOGADO,NÃO ELEITO,303.0,0.0,,385738.62,VALDECI RODRIGUES DE ARAUJO FILHO
150001269493,2020,PB,19607,CASSERENGUE,PREFEITO,22,VAN DE GALEGA,PL,08/07/1970,50,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),BRANCA,MECÂNICO DE MANUTENÇÃO,ELEITO,3066.0,42430.0,10000.0,123077.42,ANTONIO JUDIVAN DE SOUSA
150000862785,2020,PB,20133,DIAMANTE,PREFEITO,10,CARMELITA,REPUBLICANOS,25/04/1953,67,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO CIVIL APOSENTADO,NÃO ELEITO,1699.0,62300.0,,123077.42,CARMELITA DE LUCENA MANGUEIRA
150000765829,2020,PB,20532,JUAREZ TÁVORA,PREFEITO,23,ALEX MARTINS,CIDADANIA,02/10/1986,34,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,ENFERMEIRO,NÃO ELEITO,337.0,10000.0,67200.0,123077.42,ALEX GONÇALVES MATINS
150001039839,2020,PB,19950,CONGO,PREFEITO,40,DR ROMUALDO,PSB,06/02/1964,56,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,MÉDICO,ELEITO,2235.0,68928.0,826213.54,123077.42,ROMUALDO ANTONIO QUIRINO DE SOUSA
150001186998,2020,PB,20710,LIVRAMENTO,PREFEITO,10,ANCHIETA ANASTACIO,REPUBLICANOS,24/11/1968,52,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,EMPRESÁRIO,#NULO#,533.0,15000.0,2150000.0,123077.42,JOSÉ DE ANCHIETA ANASTACIO RODRIGUES DE LIMA
150000815306,2020,PB,22373,TRIUNFO,PREFEITO,11,ESPEDITO FILHO,PP,02/03/1992,28,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,ENGENHEIRO,ELEITO,3627.0,70226.0,140000.0,123077.42,ESPEDITO CEZARIO DE FREITAS FILHO
150001029107,2020,PB,20311,GURJÃO,PREFEITO,11,DR. MARINHO,PP,25/01/1947,73,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,MÉDICO,#NULO#,,,,123077.42,JOSE HERCULANO MARINHO IRMÃO
150001075040,2020,PB,20419,ITAPORANGA,PREFEITO,25,DIVALDO DANTAS,DEM,26/10/1966,54,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,EMPRESÁRIO,ELEITO,6052.0,64884.0,286000.0,123077.42,DIVALDO DANTAS
150001178081,2020,PB,21334,PILÕES,PREFEITO,11,SOCORRO BRILHANTE,PP,16/04/1961,59,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,2841.0,83400.0,100000.0,123077.42,MARIA DO SOCORRO SANTOS BRILHANTE
150001274608,2020,PB,21113,OLIVEDOS,PREFEITO,15,JAQUELINE,MDB,12/07/1990,30,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,NUTRICIONISTA E ASSEMELHADOS,NÃO ELEITO,1358.0,5820.0,,123077.42,JAQUELINE BORGES COSTA
150000765022,2020,PB,19046,SÃO JOSÉ DOS RAMOS,PREFEITO,12,MATHEUS AMORIM,PDT,10/02/1991,29,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),BRANCA,EMPRESÁRIO,ELEITO,2504.0,37170.0,120000.0,123077.42,MATHEUS AMORIM MARANHAO E SILVA
150000978256,2020,PB,20494,JERICÓ,PREFEITO,23,KADSON MONTEIRO,CIDADANIA,06/04/1971,49,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,SERVIDOR PÚBLICO MUNICIPAL,ELEITO,3184.0,31000.0,,123077.42,KADSON VALBERTO LOPES MONTEIRO
150000654838,2020,PB,20311,GURJÃO,PREFEITO,36,AILDO BRITO,PTC,24/06/1992,28,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,SOLTEIRO(A),BRANCA,AGRICULTOR,NÃO ELEITO,139.0,4381.45,,123077.42,AILDO JOSE BRITO GOMES
150000939814,2020,PB,20176,DUAS ESTRADAS,PREFEITO,13,SILVINHO,PT,09/09/1956,64,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PRODUTOR AGROPECUÁRIO,NÃO ELEITO,37.0,5000.0,50000.0,123077.42,SEVERINO RAMOS DA SILVA
150000726227,2020,PB,21350,PILÕEZINHOS,PREFEITO,45,MARCELO DO SINDICATO,PSDB,04/10/1976,44,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,AGRICULTOR,ELEITO,2257.0,34110.0,70000.0,123077.42,MARCELO MATIAS CAMELO
150001156863,2020,PB,21474,PRINCESA ISABEL,PREFEITO,23,RICARDO PEREIRA,CIDADANIA,12/03/1971,49,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),PARDA,EMPRESÁRIO,ELEITO,6301.0,129873.0,185000.0,123077.42,RICARDO PEREIRA DO NASCIMENTO
150000792100,2020,PB,20451,ITATUBA,PREFEITO,20,JOSMAR,PSC,11/09/1964,56,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),BRANCA,AGRICULTOR,ELEITO,3694.0,88175.0,360000.0,123077.42,JOSMAR LACERDA MARTINS
150000849493,2020,PB,19801,CATURITÉ,PREFEITO,14,DANIELA,PTB,31/03/1984,36,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,ENFERMEIRO,NÃO ELEITO,1847.0,31760.0,100000.0,123077.42,DANIELA CABRAL DE MELO
150001003291,2020,PB,19216,AREIA,PREFEITO,14,DIOGO,PTB,17/01/1953,67,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,ADVOGADO,NÃO ELEITO,23.0,10000.0,610200.0,153279.01,JOSE DIOGO THEOTONIO
150000692062,2020,PB,22233,SOLEDADE,PREFEITO,17,DELEGADO DR DURVAL BARROS,PSL,25/09/1953,67,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,POLICIAL CIVIL,NÃO ELEITO,153.0,60000.0,,123077.42,DURVAL SANTOS DE BARROS
150000638701,2020,PB,21792,SÃO BENTO,PREFEITO,11,GALEGO SOUZA,PP,11/06/1962,58,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),BRANCA,DEPUTADO,NÃO ELEITO,10611.0,304010.0,100610.65,258783.87,JACI SEVERINO DE SOUZA
150000944466,2020,PB,19194,ARARUNA,PREFEITO,11,VITAL COSTA,PP,24/12/1963,57,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,5435.0,70879.25,345000.0,123077.42,VITAL DA COSTA ARAUJO
150000922602,2020,PB,20818,MANAÍRA,PREFEITO,25,NEL,DEM,25/07/1963,57,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,SERVENTUÁRIO DE JUSTIÇA,NÃO ELEITO,3261.0,70100.0,92712.86,123077.42,MANOEL BEZERRA RABELO
150001187206,2020,PB,19399,BELÉM,PREFEITO,50,PINTO,PSOL,23/04/1984,36,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,JARDINEIRO,NÃO ELEITO,31.0,5422.719999999999,,261882.96,CÍCERO MENDONÇA DA COSTA
150000638554,2020,PB,22357,TEIXEIRA,PREFEITO,12,WENCESLAU MARQUES,PDT,28/09/1964,56,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,AGRICULTOR,ELEITO,4677.0,50700.0,132000.0,123077.42,WENCESLAU SOUZA MARQUES
150000760163,2020,PB,20516,JOÃO PESSOA,PREFEITO,51,WALLBER VIRGOLINO,PATRIOTA,15/10/1978,42,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,DEPUTADO,NÃO ELEITO,50801.0,627210.0800000001,1074568.58,2808392.83,WALLBER VIRGOLINO DA SILVA FERREIRA
150000761803,2020,PB,19399,BELÉM,PREFEITO,23,RENATA,CIDADANIA,14/02/1972,48,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,PREFEITO,NÃO ELEITO,4076.0,103441.5,226000.0,261882.96,RENATA CHRISTINNE FREITAS DE SOUZA LIMA BARBOSA
150000674864,2020,PB,20737,LUCENA,PREFEITO,25,ALEX MONTEIRO,DEM,12/03/1981,39,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,COMERCIANTE,NÃO ELEITO,4471.0,102750.0,20000.0,123077.42,ALEX MENDONÇA CAMELO
150000919165,2020,PB,20273,GUARABIRA,PREFEITO,45,MARCUS DIOGO,PSDB,18/11/1964,56,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,14646.0,273847.3,382185.52,372681.61,MARCUS DIOGO DE LIMA
150000719674,2020,PB,20516,JOÃO PESSOA,PREFEITO,77,JOÃO ALMEIDA,SOLIDARIEDADE,06/11/1974,46,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO FEDERAL,NÃO ELEITO,6312.0,1483330.0,1450000.0,2808392.83,JOÃO ALMEIDA DE CARVALHO JUNIOR
150000817670,2020,PB,20516,JOÃO PESSOA,PREFEITO,16,RAMA DANTAS,PSTU,26/02/1970,50,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),PRETA,PROFESSOR DE ENSINO FUNDAMENTAL,NÃO ELEITO,345.0,7820.0,,2808392.83,SEVERINA DOS RAMOS SILVA DANTAS
150000637809,2020,PB,22357,TEIXEIRA,PREFEITO,70,ANDRIN JUSTINO,AVANTE,19/06/1977,43,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,DIVORCIADO(A),PRETA,EMPRESÁRIO,NÃO ELEITO,711.0,23976.0,2307000.0,123077.42,JOSEANDRO LIMA DA SILVA
150000975671,2020,PB,19330,BARRA DE SANTA ROSA,PREFEITO,25,NETO,DEM,09/01/1984,36,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,4840.0,59806.95,234638.63,123077.42,JOVINO PEREIRA NEPOMUCENO NETO
150001081744,2020,PB,19836,CARRAPATEIRA,PREFEITO,43,ANALICE GALDINO,PV,21/11/1979,41,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,ENFERMEIRO,NÃO ELEITO,848.0,12100.0,10000.0,123077.42,ANALICE GALDINO
150000652912,2020,PB,19577,BREJO DO CRUZ,PREFEITO,22,BARÃO,PL,14/09/1967,53,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,PREFEITO,NÃO ELEITO,4170.0,50614.0,424798.06,123077.42,FRANCISCO DUTRA SOBRINHO
150001265493,2020,PB,20516,JOÃO PESSOA,PREFEITO,50,ITALO GUEDES,PSOL,19/08/1992,28,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,PSICÓLOGO,NÃO ELEITO,2403.0,45789.15,,2808392.83,ITALO DE OLIVEIRA GUEDES
150000924295,2020,PB,20370,INGÁ,PREFEITO,11,EDILSON RODRIGUES,PP,15/07/1975,45,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),PARDA,COMERCIANTE,NÃO ELEITO,3608.0,71049.8,250000.0,123077.42,EDILSON RODRIGUES DA SILVA
150000936438,2020,PB,19933,CONDE,PREFEITO,40,MARCIA LUCENA,PSB,04/07/1963,57,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,NÃO ELEITO,5740.0,231632.64,830270.11,238580.64,MARCIA DE FIGUEIREDO LUCENA LIRA
150000979942,2020,PB,21270,PIANCÓ,PREFEITO,17,MARINÊS DE BEM TOMAZ,PSL,22/01/1968,52,FEMININO,SUPERIOR COMPLETO,VIÚVO(A),BRANCA,OUTROS,NÃO ELEITO,194.0,5670.0,321500.0,123077.42,MARINES DE PAULA DA SILVA NICOLAU
150001172358,2020,PB,20516,JOÃO PESSOA,PREFEITO,29,CAMILO DUARTE,PCO,31/03/1983,37,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ADMINISTRADOR,NÃO ELEITO,82.0,1000.0,,2808392.83,CAMILO SOBREIRA DUARTE FILHO
150000786588,2020,PB,20737,LUCENA,PREFEITO,77,LEO BANDEIRA,SOLIDARIEDADE,10/05/1974,46,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO FEDERAL,ELEITO,5148.0,39330.0,113000.0,123077.42,LEOMAX DA COSTA BANDEIRA
150000742932,2020,PB,21555,REMÍGIO,PREFEITO,11,CLAUDIO REGIS,PP,10/06/1966,54,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,4306.0,98824.0,109950.0,188971,LUIS CLAUDIO REGIS MARINHO
150000815641,2020,PB,20052,CUITEGI,PREFEITO,45,GERALDO SERAFIM,PSDB,21/01/1961,59,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,ELEITO,2343.0,90470.85,875000.0,123077.42,GERALDO ALVES SERAFIM
150001197442,2020,PB,22110,SERRA BRANCA,PREFEITO,13,ZIZO,PT,16/11/1964,56,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,PROFESSOR DE ENSINO MÉDIO,NÃO ELEITO,994.0,104645.28,,123077.42,LUIZ JOSÉ MAMEDE DE LIMA
150001007148,2020,PB,19348,ZABELÊ,PREFEITO,15,DR FELLIPE BEZERRA,MDB,28/10/1990,30,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,MÉDICO,NÃO ELEITO,641.0,12000.0,109000.0,123077.42,MARCIO FELLIPE BEZERRA NEVES
150000721095,2020,PB,19160,LOGRADOURO,PREFEITO,45,MARINALDO CRUZ,PSDB,21/03/1973,47,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),BRANCA,AGENTE ADMINISTRATIVO,ELEITO,2124.0,32900.0,570000.0,123077.42,JOSE MARINALDO DA CRUZ
150000670481,2020,PB,19020,SOBRADO,PREFEITO,23,LÉO,CIDADANIA,02/04/1977,43,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,AGRICULTOR,ELEITO,2880.0,31700.0,52000.0,123077.42,OLINALDO MARTINS DA SILVA
150001171979,2020,PB,19917,CONDADO,PREFEITO,25,CRISTIANO,DEM,03/07/1973,47,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,1416.0,47623.0,,123077.42,CRISTIANO DE SOUSA COSTA
150000654781,2020,PB,19518,BOQUEIRÃO,PREFEITO,45,EDILSON DO TOMATE,PSDB,02/06/1977,43,MASCULINO,LÊ E ESCREVE,CASADO(A),PARDA,AGRICULTOR,NÃO ELEITO,4758.0,111036.9,100000.0,123077.42,EDILSON RODRIGUES BARBOSA
150001228822,2020,PB,21490,PUXINANÃ,PREFEITO,25,ADRIANO CAVALCANTI,DEM,03/02/1984,36,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,OUTROS,NÃO ELEITO,548.0,50007.75,,123077.42,ADRIANO ALBUQUERQUE CAVALCANTI
150000727056,2020,PB,20877,MATARACA,PREFEITO,22,IZAIAS BESSA,PL,04/05/1956,64,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,PRODUTOR AGROPECUÁRIO,NÃO ELEITO,3514.0,122688.0,11494845.07,123077.42,ANTONIO IZAIAS BESSA FILHO
150001093924,2020,PB,19607,CASSERENGUE,PREFEITO,22,DINDA,PL,12/02/1959,61,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),BRANCA,PREFEITO,#NULO#,3066.0,400.0,53000.0,123077.42,GENIVAL BENTO DA SILVA
150000774536,2020,PB,19810,CAMPINA GRANDE,PREFEITO,55,BRUNO CUNHA LIMA,PSD,17/11/1990,30,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,EMPRESÁRIO,ELEITO,111526.0,3063700.0,221776.0,3981974.79,BRUNO CUNHA LIMA BRANCO
150000729222,2020,PB,20079,CURRAL VELHO,PREFEITO,70,SAMUEL,AVANTE,15/12/1989,31,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,OUTROS,ELEITO,1032.0,45686.18,40000.0,123077.42,TÁCIO SAMUEL BARBOSA DINIZ
150001167863,2020,PB,22055,SÃO SEBASTIÃO DO UMBUZEIRO,PREFEITO,25,ADRIANO WOLFF,DEM,29/04/1972,48,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,PREFEITO,ELEITO,1997.0,107097.0,,123077.42,ADRIANO JERÔNIMO WOLFF
150000855946,2020,PB,22330,TAVARES,PREFEITO,15,LUIZ PEREIRA,MDB,09/11/1964,56,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,AGRICULTOR,NÃO ELEITO,2552.0,16795.45,30000.0,123077.42,LUIZ PEREIRA DE SOUSA
150000762015,2020,PB,19313,BANANEIRAS,PREFEITO,25,GUGA ARAGÃO,DEM,23/08/1985,35,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,ADVOGADO,NÃO ELEITO,5391.0,113000.0,450101.23,123077.42,AUGUSTO CARLOS BEZERRA DE ARAGÃO FILHO
150001185013,2020,PB,19933,CONDE,PREFEITO,11,DONA LURDES,PP,02/03/1951,69,FEMININO,SUPERIOR INCOMPLETO,CASADO(A),PARDA,OUTROS,NÃO ELEITO,45.0,50000.0,,238580.64,MARIA DE LOURDES RIBEIRO DA SILVA
150000837948,2020,PB,19062,CAPIM,PREFEITO,23,VALÉRIA LIMA,CIDADANIA,30/03/1957,63,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO FEDERAL,NÃO ELEITO,2064.0,62000.0,461000.0,123077.42,VALÉRIA CRISTINA PEDROZA DA CUNHA LIMA
150000766323,2020,PB,19780,BARRA DE SANTANA,PREFEITO,23,VITALZINHO,CIDADANIA,04/06/1958,62,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,SERVIDOR PÚBLICO FEDERAL,NÃO ELEITO,2573.0,18600.0,2000.0,123077.42,VITAL FARIAS DE ARRUDA FILHO
150000732997,2020,PB,21679,SANTA HELENA,PREFEITO,22,CORRINHA,PL,17/10/1972,48,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PROFESSOR DE ENSINO SUPERIOR,NÃO ELEITO,1820.0,78420.35,80000.0,123077.42,MARIA DO SOCORRO FELIX ROLIM
150001071788,2020,PB,19950,CONGO,PREFEITO,12,JUNIOR QUIRINO,PDT,14/09/1975,45,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,NÃO ELEITO,2118.0,47670.9,176000.0,123077.42,JOAQUIM QUIRINO DA SILVA JUNIOR
150000759053,2020,PB,21210,PEDRA BRANCA,PREFEITO,12,NETO TEOTÔNIO,PDT,03/07/1964,56,MASCULINO,ENSINO MÉDIO INCOMPLETO,CASADO(A),PARDA,AGRICULTOR,NÃO ELEITO,1166.0,27508.0,360000.0,123077.42,FRANCISCO TEOTÔNIO SOBRINHO
